x,zetaTime_1e-05,zetaRate_1e-05,zeta
4.5703e+06,NaN,NaN,6.9355e-49
4.5898e+06,NaN,NaN,3.5318e-49
4.6094e+06,NaN,NaN,1.7976e-49
4.6289e+06,NaN,NaN,9.1451e-50
4.6484e+06,NaN,NaN,4.6501e-50
4.668e+06,NaN,NaN,2.3633e-50
4.6875e+06,NaN,NaN,1.2005e-50
4.707e+06,NaN,NaN,6.0953e-51
4.7266e+06,NaN,NaN,3.0933e-51
4.7461e+06,NaN,NaN,1.5691e-51
4.7656e+06,NaN,NaN,7.9552e-52
4.7852e+06,NaN,NaN,4.0315e-52
4.8047e+06,NaN,NaN,2.0422e-52
4.8242e+06,NaN,NaN,1.0342e-52
4.8438e+06,NaN,NaN,5.2361e-53
4.8633e+06,NaN,NaN,2.652e-53
4.8828e+06,NaN,NaN,1.3452e-53
4.9023e+06,NaN,NaN,6.8539e-54
4.9219e+06,NaN,NaN,3.5317e-54
4.9414e+06,NaN,NaN,1.8702e-54
4.9609e+06,NaN,NaN,1.0537e-54
4.9805e+06,NaN,NaN,6.8017e-55
