x,zetaTime_1e-05,zetaRate_1e-05,zeta
1.6992e+06,18.021,89.794,0.44303
1.7188e+06,18.238,89.794,0.44303
1.7383e+06,18.456,89.794,0.44303
1.7578e+06,18.673,89.794,0.44303
1.7773e+06,18.891,89.794,0.44303
1.7969e+06,19.108,89.794,0.44303
1.8164e+06,19.326,89.794,0.44303
1.8359e+06,19.541,90.838,0.44303
1.8555e+06,19.758,89.794,0.44303
1.875e+06,19.976,89.794,0.44303
1.8945e+06,20.206,84.914,0.44303
1.9141e+06,20.436,84.914,0.44303
1.9336e+06,20.666,84.914,0.44303
1.9531e+06,20.899,84.001,0.44303
1.9727e+06,21.124,86.801,0.44303
1.9922e+06,21.339,90.838,0.44303
2.0117e+06,21.556,89.794,0.44303
2.0313e+06,21.774,89.794,0.44303
2.0508e+06,21.991,89.794,0.44303
2.0703e+06,22.221,84.914,0.44303
2.0898e+06,22.454,84.001,0.44303
2.1094e+06,22.684,84.914,0.44303
2.1289e+06,22.916,84.001,0.44303
2.1484e+06,23.139,87.777,0.44303
2.168e+06,23.356,89.794,0.44303
2.1875e+06,23.574,89.794,0.44303
2.207e+06,23.791,89.794,0.44303
2.2266e+06,24.009,89.794,0.44303
2.2461e+06,24.241,84.001,0.44303
2.2656e+06,24.471,84.914,0.44303
2.2852e+06,24.704,84.001,0.44303
2.3047e+06,24.934,84.914,0.44303
2.3242e+06,25.156,87.777,0.44303
2.3438e+06,25.374,89.794,0.44303
2.3633e+06,25.591,89.794,0.44303
2.3828e+06,25.809,89.794,0.44303
2.4023e+06,26.031,87.777,0.44303
2.4219e+06,26.261,84.914,0.44303
2.4414e+06,26.494,84.001,0.44303
2.4609e+06,26.724,84.914,0.44303
2.4805e+06,26.956,84.001,0.44303
2.5e+06,27.176,88.774,0.44303
2.5195e+06,27.394,89.794,0.44303
2.5391e+06,27.611,89.794,0.44303
2.5586e+06,27.829,89.794,0.44303
2.5781e+06,28.051,87.777,0.44303
2.5977e+06,28.281,84.914,0.44303
2.6172e+06,28.514,84.001,0.44303
2.6367e+06,28.746,84.001,0.44303
2.6563e+06,28.976,84.914,0.44303
2.6758e+06,29.196,88.774,0.44303
2.6953e+06,29.414,89.794,0.44303
2.7148e+06,29.631,89.794,0.44303
2.7344e+06,29.849,89.794,0.44303
2.7539e+06,30.072,87.777,0.44303
2.7734e+06,30.304,84.001,0.44303
2.793e+06,30.534,84.914,0.44303
2.8125e+06,30.767,84.001,0.44303
2.832e+06,30.999,84.001,0.44303
2.8516e+06,31.217,89.794,0.44303
2.8711e+06,31.434,89.794,0.44303
2.8906e+06,31.652,89.794,0.44303
2.9102e+06,31.869,89.794,0.44303
2.9297e+06,32.092,87.777,0.44303
2.9492e+06,32.324,84.001,0.44303
2.9688e+06,32.554,84.914,0.44303
2.9883e+06,32.787,84.001,0.44303
3.0078e+06,33.017,84.914,0.44303
3.0273e+06,33.234,89.794,0.44303
3.0469e+06,33.452,89.794,0.44303
3.0664e+06,33.672,88.774,0.44303
3.0859e+06,33.889,89.794,0.44303
3.1055e+06,34.112,87.777,0.44303
3.125e+06,34.344,84.001,0.44303
3.1445e+06,34.574,84.914,0.44303
3.1641e+06,34.807,84.001,0.44303
3.1836e+06,35.037,84.914,0.44303
3.2031e+06,35.254,89.794,0.44303
3.2227e+06,35.472,89.794,0.44303
3.2422e+06,35.689,89.794,0.44303
3.2617e+06,35.907,89.794,0.44303
3.2813e+06,36.132,86.801,0.44303
3.3008e+06,36.364,84.001,0.44303
3.3203e+06,36.594,84.914,0.44302
3.3398e+06,36.827,84.001,0.44302
3.3594e+06,37.054,85.847,0.44302
3.3789e+06,37.272,89.794,0.44302
3.3984e+06,37.489,89.794,0.44302
3.418e+06,37.707,89.794,0.44302
3.4375e+06,37.924,89.794,0.44302
3.457e+06,38.152,85.847,0.44302
3.4766e+06,38.382,84.914,0.44302
3.4961e+06,38.614,84.001,0.44302
3.5156e+06,38.847,84.001,0.44302
3.5352e+06,39.072,86.801,0.44302
3.5547e+06,39.289,89.794,0.44302
3.5742e+06,39.509,88.774,0.44302
3.5938e+06,39.727,89.794,0.44302
3.6133e+06,39.944,89.794,0.44303
3.6328e+06,40.172,85.847,0.44303
3.6523e+06,40.402,84.914,0.44304
3.6719e+06,40.635,84.001,0.44306
3.6914e+06,40.865,84.914,0.44308
3.7109e+06,41.092,85.847,0.44312
3.7305e+06,41.31,89.794,0.44317
3.75e+06,41.527,89.794,0.44324
3.7695e+06,41.745,89.794,0.44334
3.7891e+06,41.962,89.794,0.44348
3.8086e+06,42.19,85.847,0.44368
3.8281e+06,42.422,84.001,0.44396
3.8477e+06,42.655,84.001,0.44434
3.8672e+06,42.885,84.914,0.44486
3.8867e+06,43.11,86.801,0.44555
3.9063e+06,43.327,89.794,0.44647
3.9258e+06,43.545,89.794,0.44767
3.9453e+06,43.762,89.794,0.44925
3.9648e+06,43.98,89.794,0.4513
3.9844e+06,44.21,84.914,0.45396
4.0039e+06,44.44,84.914,0.4574
4.0234e+06,44.672,84.001,0.46174
4.043e+06,44.905,84.001,0.46704
4.0625e+06,45.127,87.777,0.47299
4.082e+06,45.345,89.794,0.47854
4.1016e+06,45.562,89.794,0.48097
4.1211e+06,45.78,89.794,0.47475
4.1406e+06,45.997,89.794,0.45093
4.1602e+06,46.227,84.914,0.39998
4.1797e+06,46.46,84.001,0.32067
4.1992e+06,46.69,84.914,0.22777
4.2188e+06,46.922,84.001,0.14403
4.2383e+06,47.142,88.774,0.08311
4.2578e+06,47.36,89.794,0.045062
4.2773e+06,47.577,89.794,0.023492
4.2969e+06,47.795,89.794,0.011954
4.3164e+06,48.015,88.774,0.0059898
4.3359e+06,48.245,84.914,0.00297
4.3555e+06,48.477,84.001,0.0014616
4.375e+06,48.707,84.914,0.000715
4.3945e+06,48.94,84.001,0.00034809
4.4141e+06,49.162,87.777,0.00016877
4.4336e+06,49.38,89.794,8.1531e-05
4.4531e+06,49.597,89.794,3.9261e-05
4.4727e+06,49.815,89.794,1.8852e-05
4.4922e+06,NaN,NaN,9.028e-06
4.5117e+06,NaN,NaN,4.3132e-06
4.5313e+06,NaN,NaN,2.0561e-06
4.5508e+06,NaN,NaN,9.7814e-07
4.5703e+06,NaN,NaN,4.6445e-07
4.5898e+06,NaN,NaN,2.2015e-07
4.6094e+06,NaN,NaN,1.0418e-07
4.6289e+06,NaN,NaN,4.9223e-08
4.6484e+06,NaN,NaN,2.3224e-08
4.668e+06,NaN,NaN,1.0942e-08
4.6875e+06,NaN,NaN,5.149e-09
4.707e+06,NaN,NaN,2.4199e-09
4.7266e+06,NaN,NaN,1.136e-09
4.7461e+06,NaN,NaN,5.327e-10
4.7656e+06,NaN,NaN,2.4953e-10
4.7852e+06,NaN,NaN,1.1677e-10
4.8047e+06,NaN,NaN,5.4593e-11
4.8242e+06,NaN,NaN,2.55e-11
4.8438e+06,NaN,NaN,1.19e-11
4.8633e+06,NaN,NaN,5.5489e-12
4.8828e+06,NaN,NaN,2.5853e-12
4.9023e+06,NaN,NaN,1.2036e-12
4.9219e+06,NaN,NaN,5.5989e-13
4.9414e+06,NaN,NaN,2.6027e-13
4.9609e+06,NaN,NaN,1.209e-13
4.9805e+06,NaN,NaN,5.6123e-14
5e+06,NaN,NaN,2.6036e-14
5.0195e+06,NaN,NaN,1.2071e-14
5.0391e+06,NaN,NaN,5.5926e-15
5.0586e+06,NaN,NaN,2.5896e-15
5.0781e+06,NaN,NaN,1.1984e-15
5.0977e+06,NaN,NaN,5.5427e-16
5.1172e+06,NaN,NaN,2.5621e-16
5.1367e+06,NaN,NaN,1.1837e-16
5.1563e+06,NaN,NaN,5.4658e-17
5.1758e+06,NaN,NaN,2.5226e-17
5.1953e+06,NaN,NaN,1.1636e-17
5.2148e+06,NaN,NaN,5.3652e-18
5.2344e+06,NaN,NaN,2.4725e-18
5.2539e+06,NaN,NaN,1.1389e-18
5.2734e+06,NaN,NaN,5.2436e-19
5.293e+06,NaN,NaN,2.4131e-19
5.3125e+06,NaN,NaN,1.11e-19
5.332e+06,NaN,NaN,5.104e-20
5.3516e+06,NaN,NaN,2.3459e-20
5.3711e+06,NaN,NaN,1.0777e-20
5.3906e+06,NaN,NaN,4.9492e-21
5.4102e+06,NaN,NaN,2.2719e-21
5.4297e+06,NaN,NaN,1.0425e-21
5.4492e+06,NaN,NaN,4.7818e-22
5.4688e+06,NaN,NaN,2.1925e-22
5.4883e+06,NaN,NaN,1.0049e-22
5.5078e+06,NaN,NaN,4.6041e-23
5.5273e+06,NaN,NaN,2.1087e-23
5.5469e+06,NaN,NaN,9.6544e-24
5.5664e+06,NaN,NaN,4.4186e-24
5.5859e+06,NaN,NaN,2.0216e-24
5.6055e+06,NaN,NaN,9.2458e-25
5.625e+06,NaN,NaN,4.2272e-25
5.6445e+06,NaN,NaN,1.932e-25
5.6641e+06,NaN,NaN,8.8275e-26
5.6836e+06,NaN,NaN,4.032e-26
5.7031e+06,NaN,NaN,1.841e-26
5.7227e+06,NaN,NaN,8.4036e-27
5.7422e+06,NaN,NaN,3.8347e-27
5.7617e+06,NaN,NaN,1.7493e-27
5.7813e+06,NaN,NaN,7.9775e-28
5.8008e+06,NaN,NaN,3.6369e-28
5.8203e+06,NaN,NaN,1.6576e-28
5.8398e+06,NaN,NaN,7.5524e-29
5.8594e+06,NaN,NaN,3.4401e-29
5.8789e+06,NaN,NaN,1.5665e-29
5.8984e+06,NaN,NaN,7.1313e-30
5.918e+06,NaN,NaN,3.2455e-30
5.9375e+06,NaN,NaN,1.4766e-30
5.957e+06,NaN,NaN,6.7165e-31
5.9766e+06,NaN,NaN,3.0542e-31
5.9961e+06,NaN,NaN,1.3884e-31
6.0156e+06,NaN,NaN,6.3103e-32
6.0352e+06,NaN,NaN,2.8671e-32
6.0547e+06,NaN,NaN,1.3024e-32
6.0742e+06,NaN,NaN,5.9144e-33
6.0938e+06,NaN,NaN,2.6852e-33
6.1133e+06,NaN,NaN,1.2188e-33
6.1328e+06,NaN,NaN,5.5305e-34
6.1523e+06,NaN,NaN,2.509e-34
6.1719e+06,NaN,NaN,1.1379e-34
6.1914e+06,NaN,NaN,5.1598e-35
6.2109e+06,NaN,NaN,2.3391e-35
6.2305e+06,NaN,NaN,1.0601e-35
6.25e+06,NaN,NaN,4.8034e-36
6.2695e+06,NaN,NaN,2.1759e-36
6.2891e+06,NaN,NaN,9.8545e-37
6.3086e+06,NaN,NaN,4.4619e-37
6.3281e+06,NaN,NaN,2.0198e-37
6.3477e+06,NaN,NaN,9.1411e-38
6.3672e+06,NaN,NaN,4.1361e-38
6.3867e+06,NaN,NaN,1.871e-38
6.4063e+06,NaN,NaN,8.4619e-39
6.4258e+06,NaN,NaN,3.8261e-39
6.4453e+06,NaN,NaN,1.7296e-39
6.4648e+06,NaN,NaN,7.8172e-40
6.4844e+06,NaN,NaN,3.5323e-40
6.5039e+06,NaN,NaN,1.5958e-40
6.5234e+06,NaN,NaN,7.2074e-41
6.543e+06,NaN,NaN,3.2546e-41
6.5625e+06,NaN,NaN,1.4694e-41
6.582e+06,NaN,NaN,6.6323e-42
6.6016e+06,NaN,NaN,2.993e-42
6.6211e+06,NaN,NaN,1.3504e-42
6.6406e+06,NaN,NaN,6.0916e-43
6.6602e+06,NaN,NaN,2.7473e-43
6.6797e+06,NaN,NaN,1.2388e-43
6.6992e+06,NaN,NaN,5.5845e-44
6.7188e+06,NaN,NaN,2.517e-44
6.7383e+06,NaN,NaN,1.1342e-44
6.7578e+06,NaN,NaN,5.1102e-45
6.7773e+06,NaN,NaN,2.3019e-45
6.7969e+06,NaN,NaN,1.0367e-45
6.8164e+06,NaN,NaN,4.6679e-46
6.8359e+06,NaN,NaN,2.1014e-46
6.8555e+06,NaN,NaN,9.4585e-47
6.875e+06,NaN,NaN,4.2564e-47
6.8945e+06,NaN,NaN,1.9151e-47
6.9141e+06,NaN,NaN,8.6146e-48
6.9336e+06,NaN,NaN,3.8745e-48
6.9531e+06,NaN,NaN,1.7422e-48
6.9727e+06,NaN,NaN,7.8327e-49
6.9922e+06,NaN,NaN,3.5208e-49
7.0117e+06,NaN,NaN,1.5823e-49
7.0313e+06,NaN,NaN,7.1099e-50
7.0508e+06,NaN,NaN,3.1941e-50
7.0703e+06,NaN,NaN,1.4347e-50
7.0898e+06,NaN,NaN,6.443e-51
7.1094e+06,NaN,NaN,2.893e-51
7.1289e+06,NaN,NaN,1.2987e-51
7.1484e+06,NaN,NaN,5.8293e-52
7.168e+06,NaN,NaN,2.616e-52
7.1875e+06,NaN,NaN,1.1738e-52
7.207e+06,NaN,NaN,5.2656e-53
7.2266e+06,NaN,NaN,2.3618e-53
7.2461e+06,NaN,NaN,1.0592e-53
7.2656e+06,NaN,NaN,4.749e-54
7.2852e+06,NaN,NaN,2.129e-54
7.3047e+06,NaN,NaN,9.5425e-55
7.3242e+06,NaN,NaN,4.2764e-55
7.3438e+06,NaN,NaN,1.9161e-55
7.3633e+06,NaN,NaN,8.5842e-56
7.3828e+06,NaN,NaN,3.845e-56
7.4023e+06,NaN,NaN,1.722e-56
7.4219e+06,NaN,NaN,7.7105e-57
7.4414e+06,NaN,NaN,3.4519e-57
7.4609e+06,NaN,NaN,1.5452e-57
7.4805e+06,NaN,NaN,6.9154e-58
7.5e+06,NaN,NaN,3.0945e-58
7.5195e+06,NaN,NaN,1.3845e-58
7.5391e+06,NaN,NaN,6.1933e-59
7.5586e+06,NaN,NaN,2.77e-59
7.5781e+06,NaN,NaN,1.2387e-59
7.5977e+06,NaN,NaN,5.5385e-60
7.6172e+06,NaN,NaN,2.476e-60
7.6367e+06,NaN,NaN,1.1067e-60
7.6563e+06,NaN,NaN,4.9459e-61
7.6758e+06,NaN,NaN,2.21e-61
7.6953e+06,NaN,NaN,9.8737e-62
7.7148e+06,NaN,NaN,4.4106e-62
7.7344e+06,NaN,NaN,1.9699e-62
7.7539e+06,NaN,NaN,8.7968e-63
7.7734e+06,NaN,NaN,3.9277e-63
7.793e+06,NaN,NaN,1.7534e-63
7.8125e+06,NaN,NaN,7.8267e-64
7.832e+06,NaN,NaN,3.493e-64
7.8516e+06,NaN,NaN,1.5587e-64
7.8711e+06,NaN,NaN,6.9541e-65
7.8906e+06,NaN,NaN,3.1022e-65
7.9102e+06,NaN,NaN,1.3836e-65
7.9297e+06,NaN,NaN,6.1705e-66
7.9492e+06,NaN,NaN,2.7514e-66
7.9688e+06,NaN,NaN,1.2267e-66
7.9883e+06,NaN,NaN,5.468e-67
8.0078e+06,NaN,NaN,2.4371e-67
8.0273e+06,NaN,NaN,1.0861e-67
8.0469e+06,NaN,NaN,4.8392e-68
8.0664e+06,NaN,NaN,2.1559e-68
8.0859e+06,NaN,NaN,9.6035e-69
8.1055e+06,NaN,NaN,4.2772e-69
8.125e+06,NaN,NaN,1.9047e-69
8.1445e+06,NaN,NaN,8.481e-70
8.1641e+06,NaN,NaN,3.7757e-70
8.1836e+06,NaN,NaN,1.6807e-70
8.2031e+06,NaN,NaN,7.4803e-71
8.2227e+06,NaN,NaN,3.3288e-71
8.2422e+06,NaN,NaN,1.4812e-71
8.2617e+06,NaN,NaN,6.5895e-72
8.2813e+06,NaN,NaN,2.9312e-72
8.3008e+06,NaN,NaN,1.3037e-72
8.3203e+06,NaN,NaN,5.7977e-73
8.3398e+06,NaN,NaN,2.5779e-73
8.3594e+06,NaN,NaN,1.1461e-73
8.3789e+06,NaN,NaN,5.0948e-74
8.3984e+06,NaN,NaN,2.2645e-74
8.418e+06,NaN,NaN,1.0064e-74
8.4375e+06,NaN,NaN,4.4718e-75
8.457e+06,NaN,NaN,1.9868e-75
8.4766e+06,NaN,NaN,8.8259e-76
8.4961e+06,NaN,NaN,3.9203e-76
8.5156e+06,NaN,NaN,1.7411e-76
8.5352e+06,NaN,NaN,7.7314e-77
8.5547e+06,NaN,NaN,3.4328e-77
8.5742e+06,NaN,NaN,1.524e-77
8.5938e+06,NaN,NaN,6.7648e-78
8.6133e+06,NaN,NaN,3.0024e-78
8.6328e+06,NaN,NaN,1.3324e-78
8.6523e+06,NaN,NaN,5.9122e-79
8.6719e+06,NaN,NaN,2.623e-79
8.6914e+06,NaN,NaN,1.1636e-79
8.7109e+06,NaN,NaN,5.1612e-80
8.7305e+06,NaN,NaN,2.289e-80
8.75e+06,NaN,NaN,1.015e-80
8.7695e+06,NaN,NaN,4.5005e-81
8.7891e+06,NaN,NaN,1.9952e-81
8.8086e+06,NaN,NaN,8.8445e-82
8.8281e+06,NaN,NaN,3.9201e-82
8.8477e+06,NaN,NaN,1.7373e-82
8.8672e+06,NaN,NaN,7.6981e-83
8.8867e+06,NaN,NaN,3.4108e-83
8.9063e+06,NaN,NaN,1.511e-83
8.9258e+06,NaN,NaN,6.6931e-84
8.9453e+06,NaN,NaN,2.9644e-84
8.9648e+06,NaN,NaN,1.3128e-84
8.9844e+06,NaN,NaN,5.813e-85
9.0039e+06,NaN,NaN,2.5737e-85
9.0234e+06,NaN,NaN,1.1393e-85
9.043e+06,NaN,NaN,5.0432e-86
9.0625e+06,NaN,NaN,2.2321e-86
9.082e+06,NaN,NaN,9.8777e-87
9.1016e+06,NaN,NaN,4.3708e-87
9.1211e+06,NaN,NaN,1.9338e-87
9.1406e+06,NaN,NaN,8.5547e-88
9.1602e+06,NaN,NaN,3.784e-88
9.1797e+06,NaN,NaN,1.6736e-88
9.1992e+06,NaN,NaN,7.4012e-89
9.2188e+06,NaN,NaN,3.2727e-89
9.2383e+06,NaN,NaN,1.4469e-89
9.2578e+06,NaN,NaN,6.3967e-90
9.2773e+06,NaN,NaN,2.8275e-90
9.2969e+06,NaN,NaN,1.2497e-90
9.3164e+06,NaN,NaN,5.5228e-91
9.3359e+06,NaN,NaN,2.4404e-91
9.3555e+06,NaN,NaN,1.0783e-91
9.375e+06,NaN,NaN,4.7636e-92
9.3945e+06,NaN,NaN,2.1043e-92
9.4141e+06,NaN,NaN,9.2942e-93
9.4336e+06,NaN,NaN,4.1047e-93
9.4531e+06,NaN,NaN,1.8126e-93
9.4727e+06,NaN,NaN,8.0033e-94
9.4922e+06,NaN,NaN,3.5334e-94
9.5117e+06,NaN,NaN,1.5598e-94
9.5313e+06,NaN,NaN,6.8849e-95
9.5508e+06,NaN,NaN,3.0386e-95
9.5703e+06,NaN,NaN,1.341e-95
9.5898e+06,NaN,NaN,5.9171e-96
9.6094e+06,NaN,NaN,2.6107e-96
9.6289e+06,NaN,NaN,1.1517e-96
9.6484e+06,NaN,NaN,5.0804e-97
9.668e+06,NaN,NaN,2.2408e-97
9.6875e+06,NaN,NaN,9.8824e-98
9.707e+06,NaN,NaN,4.3579e-98
9.7266e+06,NaN,NaN,1.9215e-98
9.7461e+06,NaN,NaN,8.4718e-99
9.7656e+06,NaN,NaN,3.7347e-99
9.7852e+06,NaN,NaN,1.6463e-99
9.8047e+06,NaN,NaN,7.2562e-100
9.8242e+06,NaN,NaN,3.1983e-100
9.8438e+06,NaN,NaN,1.4098e-100
9.8633e+06,NaN,NaN,6.2173e-101
9.8828e+06,NaN,NaN,2.7452e-101
9.9023e+06,NaN,NaN,1.216e-101
9.9219e+06,NaN,NaN,5.4314e-102
9.9414e+06,NaN,NaN,2.4775e-102
9.9609e+06,NaN,NaN,1.1921e-102
9.9805e+06,NaN,NaN,6.6143e-103
